model,place,profile,leaf_mode,tier,test_id,run_idx,score,keystone_pass,keystone_score,grounding_pass,format_pass,honest_pass,usd,completion_tokens,visits,latency_s,json_valid_frac,run_id
gemma2:2b,local,fs0_structured,react,format,f01,1,1.0,1,1.0,1,1,1,,184,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f01,2,0.3333333333333333,1,1.0,0,0,1,,130,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f01,3,0.3333333333333333,1,1.0,0,0,1,,125,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f01,4,0.6666666666666666,1,1.0,0,1,1,,117,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f02,1,0.3333333333333333,1,1.0,0,0,1,,132,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f02,2,0.3333333333333333,1,1.0,0,0,1,,135,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f02,3,0.3333333333333333,1,1.0,0,0,1,,136,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f02,4,0.6666666666666666,1,1.0,1,0,1,,172,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f03,1,0.6666666666666666,1,1.0,1,0,1,,275,3,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f03,2,0.3333333333333333,1,1.0,0,0,1,,127,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f03,3,0.3333333333333333,1,1.0,0,0,1,,144,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs0_structured,react,format,f03,4,0.3333333333333333,1,1.0,0,0,1,,130,1,,1.0,bml__gemma2-2b__fs0_structured__format
gemma2:2b,local,fs1_structured_strict,react,format,f01,1,0.6666666666666666,1,1.0,0,1,1,,127,1,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f01,2,0.6666666666666666,1,1.0,0,1,1,,135,1,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f01,3,0.6666666666666666,1,1.0,0,1,1,,130,1,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f01,4,0.6666666666666666,1,1.0,0,1,1,,123,1,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f02,1,1.0,1,1.0,1,1,1,,181,1,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f02,2,0.6666666666666666,1,1.0,0,1,1,,129,1,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f02,3,0.6666666666666666,1,1.0,0,1,1,,183,2,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f02,4,0.6666666666666666,1,1.0,0,1,1,,181,2,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f03,1,0.6666666666666666,1,1.0,0,1,1,,187,2,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f03,2,0.6666666666666666,1,1.0,0,1,1,,185,2,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f03,3,0.6666666666666666,1,1.0,0,1,1,,253,3,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs1_structured_strict,react,format,f03,4,0.6666666666666666,1,1.0,0,1,1,,131,1,,1.0,bml__gemma2-2b__fs1_structured_strict__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f01,1,1.0,1,1.0,1,1,1,,62,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f01,2,1.0,1,1.0,1,1,1,,63,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f01,3,1.0,1,1.0,1,1,1,,63,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f01,4,1.0,1,1.0,1,1,1,,64,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f02,1,0.6666666666666666,1,1.0,0,1,1,,66,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f02,2,0.3333333333333333,0,0.0,0,1,0,,61,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f02,3,0.3333333333333333,0,0.0,0,1,0,,61,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f02,4,0.3333333333333333,0,0.0,0,1,0,,59,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f03,1,1.0,1,1.0,1,1,1,,69,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f03,2,1.0,1,1.0,1,1,1,,68,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f03,3,1.0,1,1.0,1,1,1,,67,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,fs2_thin_assemble,thin,format,f03,4,1.0,1,1.0,1,1,1,,66,1,,1.0,bml__gemma2-2b__fs2_thin_assemble__format
gemma2:2b,local,m0_baseline,react,reachable,062,1,0.3333333333333333,0,0.0,,,0,,1489,10,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,062,2,0.8666666666666666,1,1.0,,,1,,1559,12,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,062,3,0.4666666666666667,1,1.0,,,1,,1520,11,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,064,1,0.32,0,0.0,,,0,,1482,11,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,064,2,0.32,0,0.0,,,0,,1766,9,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,064,3,0.36,0,0.0,,,0,,1743,10,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,069,1,0.72,1,1.0,,,1,,963,10,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,069,2,0.36,0,0.0,,,0,,982,9,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,069,3,0.36,0,0.0,,,0,,1125,13,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,070,1,0.2,0,0.0,,,0,,755,6,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,070,2,0.4,0,0.0,,,0,,821,7,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,070,3,0.95,1,1.0,,,1,,802,4,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,072,1,0.4,0,0.0,,,0,,2064,14,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,072,2,0.34285714285714286,0,0.0,,,0,,1769,9,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,072,3,0.34285714285714286,0,0.0,,,0,,1858,15,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,076,1,0.3666666666666667,0,0.0,,,0,,3210,23,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,076,2,0.3,0,0.0,,,0,,3363,21,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,076,3,0.26666666666666666,0,0.0,,,0,,3252,19,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,078,1,0.2857142857142857,0,0.0,,,0,,2037,8,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,078,2,0.34285714285714286,0,0.0,,,0,,1823,13,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m0_baseline,react,reachable,078,3,0.3142857142857143,0,0.0,,,0,,1925,8,,0.98828125,bml__gemma2-2b__m0_baseline
gemma2:2b,local,m1_thin,thin,reachable,062,1,1.0,1,1.0,,,1,,856,6,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,062,2,1.0,1,1.0,,,1,,921,6,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,062,3,1.0,1,1.0,,,1,,912,6,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,064,1,0.32,0,0.0,,,0,,1421,5,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,064,2,0.36,0,0.0,,,0,,1363,5,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,064,3,0.9199999999999999,1,1.0,,,1,,1263,5,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,069,1,0.32,0,0.0,,,0,,648,5,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,069,2,0.36,0,0.0,,,0,,658,5,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,069,3,0.32,0,0.0,,,0,,505,5,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,070,1,0.8,1,1.0,,,1,,321,4,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,070,2,0.8,1,1.0,,,1,,373,4,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,070,3,0.8,1,1.0,,,1,,306,4,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,072,1,0.2,0,0.0,,,0,,1016,7,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,072,2,0.2,0,0.0,,,0,,870,7,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,072,3,0.8,1,1.0,,,1,,794,7,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,076,1,0.4,1,1.0,,,1,,1355,12,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,076,2,0.2,0,0.0,,,0,,1437,12,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,076,3,0.2,0,0.0,,,0,,1550,12,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,078,1,0.2,0,0.0,,,0,,901,7,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,078,2,0.6285714285714286,1,1.0,,,1,,963,7,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,reachable,078,3,0.2,0,0.0,,,0,,1080,7,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,micro,m01,1,1.0,1,1.0,1,,1,,26,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m01,2,1.0,1,1.0,1,,1,,26,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m01,3,1.0,1,1.0,1,,1,,26,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m01,4,1.0,1,1.0,1,,1,,25,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m01,5,1.0,1,1.0,1,,1,,26,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m02,1,0.5,1,1.0,0,,1,,28,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m02,2,0.5,1,1.0,0,,1,,27,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m02,3,0.0,0,0.0,0,,0,,27,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m02,4,0.5,1,1.0,0,,1,,27,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m02,5,0.5,1,1.0,0,,1,,27,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m03,1,1.0,1,1.0,1,,1,,28,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m03,2,1.0,1,1.0,1,,1,,28,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m03,3,1.0,1,1.0,1,,1,,28,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m03,4,1.0,1,1.0,1,,1,,28,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m03,5,1.0,1,1.0,1,,1,,28,1,,,bml__gemma2-2b__m1_thin__micro
gemma2:2b,local,m1_thin,thin,micro,m01,1,1.0,1,1.0,1,,1,,25,1,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,micro,m01,2,1.0,1,1.0,1,,1,,26,1,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,micro,m01,3,1.0,1,1.0,1,,1,,25,1,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,micro,m02,1,0.5,1,1.0,0,,1,,26,1,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,micro,m02,2,0.5,1,1.0,0,,1,,28,1,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,micro,m02,3,0.5,1,1.0,0,,1,,28,1,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,micro,m03,1,1.0,1,1.0,1,,1,,27,1,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,micro,m03,2,1.0,1,1.0,1,,1,,28,1,,,bml__gemma2-2b__m1_thin
gemma2:2b,local,m1_thin,thin,micro,m03,3,1.0,1,1.0,1,,1,,28,1,,,bml__gemma2-2b__m1_thin
llama3.2:1b,local,fs0_structured,react,format,f01,1,0.3333333333333333,0,0.0,0,1,0,,249,0,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f01,2,0.6666666666666666,1,1.0,0,1,0,,311,0,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f01,3,0.3333333333333333,0,0.0,0,1,0,,199,0,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f01,4,0.6666666666666666,1,1.0,1,0,1,,249,1,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f02,1,0.0,0,0.0,0,0,0,,278,0,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f02,2,0.0,0,0.0,0,0,0,,250,0,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f02,3,0.6666666666666666,1,1.0,1,0,1,,238,1,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f02,4,0.3333333333333333,1,1.0,0,0,0,,195,0,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f03,1,1.0,1,1.0,1,1,1,,179,2,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f03,2,0.0,0,0.0,0,0,0,,316,0,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f03,3,0.3333333333333333,0,0.0,0,1,0,,268,0,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs0_structured,react,format,f03,4,0.0,0,0.0,0,0,0,,376,0,,0.9821428571428571,bml__llama3.2-1b__fs0_structured__format
llama3.2:1b,local,fs1_structured_strict,react,format,f01,1,0.6666666666666666,1,1.0,0,1,1,,240,1,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f01,2,0.3333333333333333,0,0.0,0,1,0,,355,0,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f01,3,0.6666666666666666,1,1.0,0,1,1,,208,1,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f01,4,1.0,1,1.0,1,1,0,,386,0,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f02,1,0.3333333333333333,0,0.0,0,1,0,,277,0,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f02,2,0.3333333333333333,0,0.0,0,1,0,,289,3,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f02,3,0.3333333333333333,0,0.0,0,1,0,,274,0,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f02,4,0.3333333333333333,0,0.0,0,1,0,,255,0,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f03,1,0.6666666666666666,1,1.0,0,1,1,,287,1,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f03,2,0.3333333333333333,0,0.0,0,1,0,,207,0,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f03,3,0.3333333333333333,0,0.0,0,1,0,,290,0,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs1_structured_strict,react,format,f03,4,0.6666666666666666,1,1.0,0,1,1,,285,2,,0.9827586206896551,bml__llama3.2-1b__fs1_structured_strict__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f01,1,0.3333333333333333,0,0.0,0,1,0,,37,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f01,2,0.3333333333333333,0,0.0,0,1,0,,36,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f01,3,0.3333333333333333,0,0.0,0,1,0,,41,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f01,4,0.3333333333333333,0,0.0,0,1,0,,42,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f02,1,0.3333333333333333,0,0.0,0,1,0,,52,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f02,2,0.3333333333333333,0,0.0,0,1,0,,47,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f02,3,0.3333333333333333,0,0.0,0,1,0,,38,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f02,4,0.3333333333333333,0,0.0,0,1,0,,76,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f03,1,0.3333333333333333,0,0.0,0,1,0,,41,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f03,2,0.3333333333333333,0,0.0,0,1,0,,55,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f03,3,0.3333333333333333,0,0.0,0,1,0,,35,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,fs2_thin_assemble,thin,format,f03,4,0.3333333333333333,0,0.0,0,1,0,,54,1,,1.0,bml__llama3.2-1b__fs2_thin_assemble__format
llama3.2:1b,local,m0_baseline,react,micro,m01,1,0.0,0,0.0,0,,0,,230,0,,0.9722222222222222,bml__llama3.2-1b__m0_baseline
llama3.2:1b,local,m0_baseline,react,micro,m01,2,0.0,0,0.0,0,,0,,272,0,,0.9722222222222222,bml__llama3.2-1b__m0_baseline
llama3.2:1b,local,m0_baseline,react,micro,m01,3,0.5,1,1.0,0,,1,,169,1,,0.9722222222222222,bml__llama3.2-1b__m0_baseline
llama3.2:1b,local,m0_baseline,react,micro,m02,1,0.5,1,1.0,0,,1,,357,3,,0.9722222222222222,bml__llama3.2-1b__m0_baseline
llama3.2:1b,local,m0_baseline,react,micro,m02,2,0.5,1,1.0,0,,1,,327,1,,0.9722222222222222,bml__llama3.2-1b__m0_baseline
llama3.2:1b,local,m0_baseline,react,micro,m02,3,0.5,1,1.0,0,,1,,155,1,,0.9722222222222222,bml__llama3.2-1b__m0_baseline
llama3.2:1b,local,m0_baseline,react,micro,m03,1,0.0,0,0.0,0,,0,,206,0,,0.9722222222222222,bml__llama3.2-1b__m0_baseline
llama3.2:1b,local,m0_baseline,react,micro,m03,2,0.0,0,0.0,0,,0,,250,0,,0.9722222222222222,bml__llama3.2-1b__m0_baseline
llama3.2:1b,local,m0_baseline,react,micro,m03,3,0.0,0,0.0,0,,0,,230,0,,0.9722222222222222,bml__llama3.2-1b__m0_baseline
llama3.2:1b,local,m1_thin,thin,micro,m01,1,1.0,1,1.0,1,,1,,15,1,,,bml__llama3.2-1b__m1_thin
llama3.2:1b,local,m1_thin,thin,micro,m01,2,0.0,0,0.0,0,,0,,16,1,,,bml__llama3.2-1b__m1_thin
llama3.2:1b,local,m1_thin,thin,micro,m01,3,0.0,0,0.0,0,,0,,18,1,,,bml__llama3.2-1b__m1_thin
llama3.2:1b,local,m1_thin,thin,micro,m02,1,0.0,0,0.0,0,,0,,19,1,,,bml__llama3.2-1b__m1_thin
llama3.2:1b,local,m1_thin,thin,micro,m02,2,0.0,0,0.0,0,,0,,22,1,,,bml__llama3.2-1b__m1_thin
llama3.2:1b,local,m1_thin,thin,micro,m02,3,0.5,1,1.0,0,,1,,24,1,,,bml__llama3.2-1b__m1_thin
llama3.2:1b,local,m1_thin,thin,micro,m03,1,0.0,0,0.0,0,,0,,9,1,,,bml__llama3.2-1b__m1_thin
llama3.2:1b,local,m1_thin,thin,micro,m03,2,1.0,1,1.0,1,,1,,16,1,,,bml__llama3.2-1b__m1_thin
llama3.2:1b,local,m1_thin,thin,micro,m03,3,0.0,0,0.0,0,,0,,16,1,,,bml__llama3.2-1b__m1_thin
llama3.2:3b,local,fs0_structured,react,format,f01,1,1.0,1,1.0,1,1,1,,249,1,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f01,2,1.0,1,1.0,1,1,1,,263,2,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f01,3,1.0,1,1.0,1,1,1,,195,1,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f01,4,0.3333333333333333,1,1.0,0,0,1,,166,1,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f02,1,0.3333333333333333,1,1.0,0,0,1,,247,1,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f02,2,0.6666666666666666,1,1.0,0,1,1,,189,1,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f02,3,0.0,0,0.0,0,0,0,,230,2,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f02,4,0.6666666666666666,1,1.0,1,0,1,,247,2,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f03,1,1.0,1,1.0,1,1,1,,189,1,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f03,2,1.0,1,1.0,1,1,1,,252,2,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f03,3,1.0,1,1.0,1,1,1,,265,1,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs0_structured,react,format,f03,4,1.0,1,1.0,1,1,1,,184,1,,1.0,bml__llama3.2-3b__fs0_structured__format
llama3.2:3b,local,fs1_structured_strict,react,format,f01,1,1.0,1,1.0,1,1,1,,132,1,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f01,2,1.0,1,1.0,1,1,1,,117,1,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f01,3,1.0,1,1.0,1,1,1,,238,1,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f01,4,0.6666666666666666,1,1.0,0,1,1,,250,2,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f02,1,0.6666666666666666,1,1.0,0,1,1,,270,2,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f02,2,0.3333333333333333,0,0.0,0,1,0,,248,2,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f02,3,0.6666666666666666,1,1.0,0,1,1,,157,1,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f02,4,1.0,1,1.0,1,1,1,,259,1,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f03,1,0.6666666666666666,1,1.0,0,1,1,,188,1,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f03,2,0.6666666666666666,1,1.0,0,1,1,,258,2,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f03,3,0.6666666666666666,1,1.0,0,1,1,,223,2,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs1_structured_strict,react,format,f03,4,0.3333333333333333,0,0.0,0,1,0,,290,0,,1.0,bml__llama3.2-3b__fs1_structured_strict__format
llama3.2:3b,local,fs2_thin_assemble,thin,format,f01,1,1.0,1,1.0,1,1,1,,44,1,,1.0,bml__llama3.2-3b__fs2_thin_assemble__format
